raw_remote_id,name,kana,elevation_m,unified_poi_id
356,音信山,おとずれやま,,2078
357,三重山,さんじゅうさん,,26360
358,御所塚山,ごしょづかやま,,22476
359,棒杭の峯,ぼんぎのみね,,26428
360,大福山,だいふくやま,,19806
361,天神山,てんじんやま,,28299
362,笠上山,,,
363,石塚山,いしづかやま,,28304
364,高神愛宕山,たかがみあたごやま,,2084
365,本銚子浅間山,もとちょうしせんげんやま,,28305
366,龍神山,りゅうじんやま,,26987
367,浅間岡,せんげんおか,,28306
368,御嶽山,おんたけさん,,26988
369,琴平岡,ことひらおか,,28307
370,雲井崎,くもいがさき,,28308
371,白旗山,しらはたやま,,28309
372,小南浅間山,こみなみせんげんやま,,28310
373,城山,しろやま,,26989
374,阿玉川浅間山,あたまがわせんげんやま,,26990
375,城山,しろやま,,26991
376,諏訪山,すわやま,,28311
377,石尊山,せきそんやま,,28312
378,稲荷山,いなりやま,,28313
379,舟木山,ふなぎやま,,28314
380,亀甲山,きっこうさん,,28315
381,海上山,うなかみやま,,28316
382,大倉妙見山,おおくらみょうけんやま,,21012
383,雙生山,そうせんざん,,28317
384,神崎愛宕山,こうざきあたごやま,,28318
385,御山,おやま,,28319
386,天神山,てんじんやま,,28320
387,三峯岡,みつみねおか,,28321
388,高岡浅間山,たかおかせんげんやま,,28322
389,滑川浅間山,なめがわせんげんやま,,28323
390,菊水山,きくすいやま,,
391,明神山,みょうじんやま,,28324
392,花輪台,はなわだい,,28325
393,瀬戸山,せとやま,,28326
394,熊野山,くまのやま,,28327
395,長沼城山,ながぬましろやま,,28328
396,磯部浅間山,いそべせんげんやま,,26992
397,目覚台,めざましだい,,28329
398,須賀山,すかやま,,26993
399,船形山,ふながたやま,,28330
400,船塚山,ふなづかやま,,28331
401,楫波山,かじばやま,,28332
402,船形浅間山,ふながたせんげんやま,,28333
403,千座山,ちくらやま,,28334
404,稷山,あわやま,,28335
405,台方浅間山,だいかたせんげんやま,,28336
406,将門山,まさかどやま,,28337
407,厳島山,いつくしまやま,,28338
408,鬼塚,おにづか,,28339
409,桜山,さくらやま,,28340
410,築山,つきやま,,26994
411,洲崎台,すざきだい,,28341
412,舟戸台,ふなとだい,,28342
413,稲荷台,いなりだい,,28343
414,王子台,おうじだい,,28344
415,鹿島山,かしまやま,,26995
416,駒形山,こまがたやま,,28345
417,稲荷山,いなりやま,,28346
418,鳥見ヶ丘,とみがおか,,28347
419,掛鼻山,かけばなやま,,28348
420,花島山,はなじまやま,,28349
421,大森浅間山,おおもりせんげんやま,,28350
