raw_id,name,kana,elevation,mountain_id,description
218,金北山,きんぽくさん,1172,419,
219,米山,よねやま,992,422,
220,八溝山,やみぞさん,1022,260,
221,二岐山,ふたまたやま,1544,4801,
222,男鹿岳,おがたけ,1777,266,
223,荒海山,あらかいやま,1581,284,
224,七ヶ岳,ななつがたけ,1636,283,
225,景鶴山,けいづるやま,2004,293,
226,高原山,たかはらやま,1795,268,
227,太郎山,たろうさん,2368,272,
228,袈裟丸山,けさまるやま,1961,277,
229,朝日岳,あさひだけ,1945,311,
230,笠ヶ岳,かさがたけ,2076,327,
231,横手山,よこてやま,2307,328,
232,諏訪山,すわやま,1550,2319,
233,国師ヶ岳,こくしがたけ,2592,353,
234,三頭山,みとうさん,1531,373,
235,大山,おおやま,1252,385,
236,金時山,きんときさん,1212,401,
237,箱根山,はこねやま,1438,400,
238,黒岳,くろだけ,1793,393,
239,鉢伏山,はちぶせやま,1929,441,
240,入笠山,にゅうがさやま,1955,576,
241,アサヨ峰,あさよみね,2799,581,
242,奥茶臼山,おくちゃうすやま,2474,618,
243,茶臼岳,ちゃうすだけ,2604,625,
244,黒法師岳,くろほうしがたけ,2068,633,
245,高塚山,たかつかやま,1621,635,
246,熊伏山,くまぶしやま,1654,630,
247,山伏,やんぶし,2013,644,
248,斑尾山,まだらおやま,1381,425,
249,焼山,やけやま,2400,429,
250,青海黒姫山,おうみくろひめやま,1221,456,
251,朝日岳,あさひだけ,2418,459,
252,唐松岳,からまつだけ,2696,470,
253,爺ヶ岳,じいがたけ,2670,473,
254,蓮華岳,れんげだけ,2799,479,
255,野口五郎岳,のぐちごろうだけ,2924,485,
256,三俣蓮華岳,みつまたれんげだけ,2841,491,
257,鍬崎山,くわさきやま,2090,509,
258,鉢盛山,はちもりやま,2447,548,
259,奥三界山,おくさんがいさん,1811,551,
260,越百山,こすもやま,2614,569,
261,南木曽岳,なぎそだけ,1677,572,
262,白木峰,しらきみね,1596,662,
263,人形山,にんぎょうざん,1726,664,
264,医王山,いおうぜん,939,674,
265,大門山,だいもんざん,1571,677,
266,大笠山,おおがさやま,1822,678,
267,三方岩岳,さんぽういわだけ,1736,680,
268,猿ヶ馬場山,さるがばんばやま,1875,666,
269,経ヶ岳,きょうがだけ,1625,690,
270,野伏ヶ岳,のぶせがたけ,1674,687,
271,鷲ヶ岳,わしがたけ,1671,671,
272,川上岳,かおれだけ,1625,670,
273,冠山,かんむりやま,1256,704,
274,藤原岳,ふじわらだけ,1140,11114,
275,倶留尊山,くろそやま,1037,742,
276,三峰山,みうねやま,1235,744,
277,高見山,たかみやま,1248,745,
278,竜門岳,りゅうもんがたけ,904,746,
279,護摩壇山,ごまだんざん,1372,769,
280,大和葛城山,やまとかつらぎさん,958,735,
281,蓬萊山,ほうらいさん,1174,721,
282,比叡山,ひえいざん,848,722,
283,愛宕山,あたごやま,924,785,
284,六甲山,ろっこうさん,931,797,
285,扇ノ山,おうぎのせん,1310,810,
286,那岐山,なぎさん,1254,817,
287,道後山,どうごやま,1271,840,
288,吾妻山,あづまやま,1238,16573,
289,伊予富士,いよふじ,1756,927,
290,瓶ヶ森,かめがもり,1896,928,
291,三本杭,さんぼんぐい,1226,946,
292,篠山,ささやま,1065,947,
293,脊振山,せふりさん,1054,958,
294,多良岳,たらだけ,996,988,
295,鶴見岳,つるみだけ,1375,963,
296,大船山,たいせんざん,1786,969,
297,涌蓋山,わいたさん,1499,966,
298,傾山,かたむきやま,1605,1001,
299,国見岳,くにみだけ,1739,1008,
300,高隈山,たかくまやま,1236,1023,
301,山上ヶ岳,さんじょうがたけ,1719,754,
