item,itemLabel,coord,elevation,nativeLabel,kanaQualifier,wikipedia_url
http://www.wikidata.org/entity/Q1109050,剱岳,Point(137.61722222 36.62333333),2938,,,https://ja.wikipedia.org/wiki/%E5%89%B1%E5%B2%B3
http://www.wikidata.org/entity/Q110992401,道樹山,Point(137.071958 35.306473),429,道樹山,,https://ja.wikipedia.org/wiki/%E9%81%93%E6%A8%B9%E5%B1%B1
http://www.wikidata.org/entity/Q111148920,天狗山 (甲府市),Point(138.549444444 35.694722222),493,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E7%8B%97%E5%B1%B1_(%E7%94%B2%E5%BA%9C%E5%B8%82)
http://www.wikidata.org/entity/Q11126130,比治山,Point(132.473147 34.38302),70.88,,,https://ja.wikipedia.org/wiki/%E6%AF%94%E6%B2%BB%E5%B1%B1
http://www.wikidata.org/entity/Q11129955,水晶岳,Point(137.602778 36.426389),2986,,,https://ja.wikipedia.org/wiki/%E6%B0%B4%E6%99%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11129955,水晶岳,Point(137.60221 36.42708),2986,,,https://ja.wikipedia.org/wiki/%E6%B0%B4%E6%99%B6%E5%B2%B3
http://www.wikidata.org/entity/Q111361196,ワリモ岳,Point(137.603888888 36.408333333),2888,,,https://ja.wikipedia.org/wiki/%E3%83%AF%E3%83%AA%E3%83%A2%E5%B2%B3
http://www.wikidata.org/entity/Q111471978,鬼ヶ城山,Point(132.070777777 34.409916666),1031,,,https://ja.wikipedia.org/wiki/%E9%AC%BC%E3%83%B6%E5%9F%8E%E5%B1%B1_(%E5%BA%83%E5%B3%B6%E7%9C%8C%E3%83%BB%E5%B1%B1%E5%8F%A3%E7%9C%8C)
http://www.wikidata.org/entity/Q11151792,涌蓋山,Point(131.164722222 33.139722222),1500,,,https://ja.wikipedia.org/wiki/%E6%B6%8C%E8%93%8B%E5%B1%B1
http://www.wikidata.org/entity/Q111578699,鷹狩山,Point(137.886944444 36.506666666),1167,鷹狩山,,https://ja.wikipedia.org/wiki/%E9%B7%B9%E7%8B%A9%E5%B1%B1
http://www.wikidata.org/entity/Q11172243,城山,Point(139.27861111 35.58305556),375,,,https://ja.wikipedia.org/wiki/%E5%9F%8E%E5%B1%B1_(%E7%9B%B8%E6%A8%A1%E5%8E%9F%E5%B8%82)
http://www.wikidata.org/entity/Q111799483,兄弟山,Point(131.45454 34.182135),257,,,https://ja.wikipedia.org/wiki/%E5%85%84%E5%BC%9F%E5%B1%B1_(%E5%B1%B1%E5%8F%A3%E7%9C%8C)
http://www.wikidata.org/entity/Q111962625,物語山,Point(138.694444444 36.226111111),1019.3,,,https://ja.wikipedia.org/wiki/%E7%89%A9%E8%AA%9E%E5%B1%B1
http://www.wikidata.org/entity/Q112131429,硫黄山,Point(131.238888888 33.094444444),1580,,,https://ja.wikipedia.org/wiki/%E7%A1%AB%E9%BB%84%E5%B1%B1_(%E4%B9%9D%E9%87%8D%E7%94%BA)
http://www.wikidata.org/entity/Q112135991,茶ノ木平,Point(139.499166666 36.726944444),,,,https://ja.wikipedia.org/wiki/%E8%8C%B6%E3%83%8E%E6%9C%A8%E5%B9%B3
http://www.wikidata.org/entity/Q112303399,聖通寺山,,120.2,,,https://ja.wikipedia.org/wiki/%E8%81%96%E9%80%9A%E5%AF%BA%E5%B1%B1
http://www.wikidata.org/entity/Q112339073,妹背山,,,,,https://ja.wikipedia.org/wiki/%E5%A6%B9%E8%83%8C%E5%B1%B1_(%E5%A5%88%E8%89%AF%E7%9C%8C)
http://www.wikidata.org/entity/Q11252071,蘇鉄山,Point(135.461447 34.579966),6.97,,,https://ja.wikipedia.org/wiki/%E8%98%87%E9%89%84%E5%B1%B1
http://www.wikidata.org/entity/Q11261089,朳差岳,Point(139.608888888 37.9425),1636.4,,,https://ja.wikipedia.org/wiki/%E6%9C%B3%E5%B7%AE%E5%B2%B3
http://www.wikidata.org/entity/Q11264317,からす山,Point(137.007361 35.184861),72.5,,,https://ja.wikipedia.org/wiki/%E3%81%8B%E3%82%89%E3%81%99%E5%B1%B1
http://www.wikidata.org/entity/Q11264909,きのこ山,Point(140.134083 36.266639),527.9,,,https://ja.wikipedia.org/wiki/%E3%81%8D%E3%81%AE%E3%81%93%E5%B1%B1
http://www.wikidata.org/entity/Q11268047,一切経山,Point(140.244444 37.735278),1949,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E5%88%87%E7%B5%8C%E5%B1%B1
http://www.wikidata.org/entity/Q11268047,一切経山,Point(140.244166666 37.735277777),1949,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E5%88%87%E7%B5%8C%E5%B1%B1
http://www.wikidata.org/entity/Q11268796,しがきの丸,Point(134.262611 33.872278),1163.1,,,https://ja.wikipedia.org/wiki/%E3%81%97%E3%81%8C%E3%81%8D%E3%81%AE%E4%B8%B8
http://www.wikidata.org/entity/Q11271723,ちくさ高原,Point(134.387683 35.218978),,,,https://ja.wikipedia.org/wiki/%E3%81%A1%E3%81%8F%E3%81%95%E9%AB%98%E5%8E%9F
http://www.wikidata.org/entity/Q11271767,ちち山,Point(133.284166666 33.831944444),1855,,,https://ja.wikipedia.org/wiki/%E3%81%A1%E3%81%A1%E5%B1%B1
http://www.wikidata.org/entity/Q11276691,ひるがの高原,Point(136.89777778 35.9975),860,,,https://ja.wikipedia.org/wiki/%E3%81%B2%E3%82%8B%E3%81%8C%E3%81%AE%E9%AB%98%E5%8E%9F
http://www.wikidata.org/entity/Q11283202,アサヨ峰,Point(138.241389 35.731667),2799,,,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B5%E3%83%A8%E5%B3%B0
http://www.wikidata.org/entity/Q11284663,箱根山,Point(139.71361111 35.70361111),44.6,,,https://ja.wikipedia.org/wiki/%E7%AE%B1%E6%A0%B9%E5%B1%B1_(%E6%96%B0%E5%AE%BF%E5%8C%BA)
http://www.wikidata.org/entity/Q11287261,イワオヌプリ,Point(140.640556 42.885278),1116,,,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%AF%E3%82%AA%E3%83%8C%E3%83%97%E3%83%AA
http://www.wikidata.org/entity/Q11291907,オコツナイ岳,Point(139.903889 42.630278),1170.4,,,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%B3%E3%83%84%E3%83%8A%E3%82%A4%E5%B2%B3
http://www.wikidata.org/entity/Q11292984,オロフレ山,Point(141.087083 42.565972),1230.8,,,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AD%E3%83%95%E3%83%AC%E5%B1%B1
http://www.wikidata.org/entity/Q11294778,カムイヌプリ,Point(141.03340278 42.43395),750.1,,,https://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%A0%E3%82%A4%E3%83%8C%E3%83%97%E3%83%AA_(%E7%99%BB%E5%88%A5)
http://www.wikidata.org/entity/Q11295182,カルルス山,Point(141.064444 42.539722),1075,,,https://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%AB%E3%83%AB%E3%82%B9%E5%B1%B1
http://www.wikidata.org/entity/Q11302324,コノケ立,Point(140.806278 40.033139),652,,,https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%8E%E3%82%B1%E7%AB%8B
http://www.wikidata.org/entity/Q11303752,ゴロゴロ岳,Point(135.298611111 34.766944444),565.3,,,https://ja.wikipedia.org/wiki/%E3%82%B4%E3%83%AD%E3%82%B4%E3%83%AD%E5%B2%B3
http://www.wikidata.org/entity/Q11312623,スバリ岳,Point(137.685 36.544167),2752,,,https://ja.wikipedia.org/wiki/%E3%82%B9%E3%83%90%E3%83%AA%E5%B2%B3
http://www.wikidata.org/entity/Q113135916,村積山,Point(137.199011111 35.022052777),257,,,https://ja.wikipedia.org/wiki/%E6%9D%91%E7%A9%8D%E5%B1%B1
http://www.wikidata.org/entity/Q11314873,セーメーバン,Point(138.923889 35.651944),1006.2,,,https://ja.wikipedia.org/wiki/%E3%82%BB%E3%83%BC%E3%83%A1%E3%83%BC%E3%83%90%E3%83%B3
http://www.wikidata.org/entity/Q11324041,ナメトコ山,Point(140.900556 39.532778),860,,,https://ja.wikipedia.org/wiki/%E3%83%8A%E3%83%A1%E3%83%88%E3%82%B3%E5%B1%B1
http://www.wikidata.org/entity/Q11324348,ニセイカウシュッペ山,Point(142.985277777 43.78),1883,,,https://ja.wikipedia.org/wiki/%E3%83%8B%E3%82%BB%E3%82%A4%E3%82%AB%E3%82%A6%E3%82%B7%E3%83%A5%E3%83%83%E3%83%9A%E5%B1%B1
http://www.wikidata.org/entity/Q11324350,ニセコアンヌプリ,Point(140.658889 42.875),1154,,,https://ja.wikipedia.org/wiki/%E3%83%8B%E3%82%BB%E3%82%B3%E3%82%A2%E3%83%B3%E3%83%8C%E3%83%97%E3%83%AA
http://www.wikidata.org/entity/Q11324350,ニセコアンヌプリ,Point(140.65 42.86667),1154,,,https://ja.wikipedia.org/wiki/%E3%83%8B%E3%82%BB%E3%82%B3%E3%82%A2%E3%83%B3%E3%83%8C%E3%83%97%E3%83%AA
http://www.wikidata.org/entity/Q11328468,バン木ノ頭,Point(139.031944 35.489167),1180,,,https://ja.wikipedia.org/wiki/%E3%83%90%E3%83%B3%E6%9C%A8%E3%83%8E%E9%A0%AD
http://www.wikidata.org/entity/Q11329427,多良岳,Point(130.0925 32.975472),996,,,https://ja.wikipedia.org/wiki/%E5%A4%9A%E8%89%AF%E5%B2%B3
http://www.wikidata.org/entity/Q11334402,ブナ沢ノ頭,Point(138.988056 35.473056),1229,,,https://ja.wikipedia.org/wiki/%E3%83%96%E3%83%8A%E6%B2%A2%E3%83%8E%E9%A0%AD
http://www.wikidata.org/entity/Q11334403,ブナ沢乗越,Point(138.985278 35.469167),1180,,,https://ja.wikipedia.org/wiki/%E3%83%96%E3%83%8A%E6%B2%A2%E4%B9%97%E8%B6%8A
http://www.wikidata.org/entity/Q11338093,ホロホロ山,Point(141.133333333 42.633333333),1322.4,,,https://ja.wikipedia.org/wiki/%E3%83%9B%E3%83%AD%E3%83%9B%E3%83%AD%E5%B1%B1
http://www.wikidata.org/entity/Q11339416,ポンポン山,Point(135.62388889 34.93527778),678.7,,,https://ja.wikipedia.org/wiki/%E3%83%9D%E3%83%B3%E3%83%9D%E3%83%B3%E5%B1%B1_(%E8%BF%91%E7%95%BF)
http://www.wikidata.org/entity/Q11339416,ポンポン山,Point(135.623888888 34.935),678.7,,,https://ja.wikipedia.org/wiki/%E3%83%9D%E3%83%B3%E3%83%9D%E3%83%B3%E5%B1%B1_(%E8%BF%91%E7%95%BF)
http://www.wikidata.org/entity/Q11341877,ミカゲ沢ノ頭,Point(139.130139 35.484583),1421,,,https://ja.wikipedia.org/wiki/%E3%83%9F%E3%82%AB%E3%82%B2%E6%B2%A2%E3%83%8E%E9%A0%AD
http://www.wikidata.org/entity/Q11342143,ミズヒノ頭,Point(139.229167 35.455833),,,,https://ja.wikipedia.org/wiki/%E3%83%9F%E3%82%BA%E3%83%92%E3%83%8E%E9%A0%AD
http://www.wikidata.org/entity/Q11343777,メップ岳,Point(140.02025 42.539917),1147.4,,,https://ja.wikipedia.org/wiki/%E3%83%A1%E3%83%83%E3%83%97%E5%B2%B3
http://www.wikidata.org/entity/Q11344357,モッチョム岳,Point(130.564722222 30.260555555),940,,,https://ja.wikipedia.org/wiki/%E3%83%A2%E3%83%83%E3%83%81%E3%83%A7%E3%83%A0%E5%B2%B3
http://www.wikidata.org/entity/Q11344648,モロクボ沢ノ頭,Point(139.028056 35.481111),1190,,,https://ja.wikipedia.org/wiki/%E3%83%A2%E3%83%AD%E3%82%AF%E3%83%9C%E6%B2%A2%E3%83%8E%E9%A0%AD
http://www.wikidata.org/entity/Q11345090,ヤビツ峠,Point(139.219444444 35.427777777),,,,https://ja.wikipedia.org/wiki/%E3%83%A4%E3%83%93%E3%83%84%E5%B3%A0
http://www.wikidata.org/entity/Q11345090,ヤビツ峠,Point(139.21916667 35.42791667),,,,https://ja.wikipedia.org/wiki/%E3%83%A4%E3%83%93%E3%83%84%E5%B3%A0
http://www.wikidata.org/entity/Q113504902,百松沢山,Point(141.203888888 43.020833333),1037.8,,,https://ja.wikipedia.org/wiki/%E7%99%BE%E6%9D%BE%E6%B2%A2%E5%B1%B1
http://www.wikidata.org/entity/Q113511318,盤の沢山,,,,,https://ja.wikipedia.org/wiki/%E7%9B%A4%E3%81%AE%E6%B2%A2%E5%B1%B1
http://www.wikidata.org/entity/Q11352306,一ノ森,Point(134.110417 33.853611),1879.2,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E3%83%8E%E6%A3%AE
http://www.wikidata.org/entity/Q11352372,一乗城山,Point(136.306111 35.995278),435.8,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E4%B9%97%E5%9F%8E%E5%B1%B1
http://www.wikidata.org/entity/Q11352418,一位ヶ岳,Point(131.067444 34.29275),671.6,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E4%BD%8D%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11352625,一尺八寸山,Point(131.040556 33.359722),706.7,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E5%B0%BA%E5%85%AB%E5%AF%B8%E5%B1%B1
http://www.wikidata.org/entity/Q11352656,一徳防山,Point(135.547028 34.398583),541,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E5%BE%B3%E9%98%B2%E5%B1%B1
http://www.wikidata.org/entity/Q11352656,一徳防山,Point(135.541388888 34.402777777),541,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E5%BE%B3%E9%98%B2%E5%B1%B1
http://www.wikidata.org/entity/Q11352727,一方高,Point(140.756944 40.039722),1104,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E6%96%B9%E9%AB%98
http://www.wikidata.org/entity/Q11352773,一本杉峠,Point(140.15238 36.2876),,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E6%9C%AC%E6%9D%89%E5%B3%A0
http://www.wikidata.org/entity/Q11353008,一盃森,Point(140.451028 37.766833),113.7,,,https://ja.wikipedia.org/wiki/%E4%B8%80%E7%9B%83%E6%A3%AE
http://www.wikidata.org/entity/Q11353352,七ツ森,Point(140.83 38.41),507,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E3%83%84%E6%A3%AE
http://www.wikidata.org/entity/Q11353365,七ヶ岳,Point(139.6575 37.124166666),1635.8,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11353404,七倉山,Point(136.75888889 36.17138889),2557,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E5%80%89%E5%B1%B1
http://www.wikidata.org/entity/Q11353434,七国山,Point(139.44036111 35.57855556),128.5,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E5%9B%BD%E5%B1%B1
http://www.wikidata.org/entity/Q11353524,七座山,Point(140.2525 40.191944444),287.4,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E5%BA%A7%E5%B1%B1
http://www.wikidata.org/entity/Q11353524,七座山,Point(140.252111 40.191944),287.4,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E5%BA%A7%E5%B1%B1
http://www.wikidata.org/entity/Q11353555,七時雨山,Point(141.109444444 40.070555555),1063,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E6%99%82%E9%9B%A8%E5%B1%B1
http://www.wikidata.org/entity/Q11353662,七種山,Point(134.703611111 35.015833333),683,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E7%A8%AE%E5%B1%B1
http://www.wikidata.org/entity/Q11353663,七種薬師,Point(134.706417 34.999861),616.2,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E7%A8%AE%E8%96%AC%E5%B8%AB
http://www.wikidata.org/entity/Q11353732,七面山,Point(138.35055556 35.37055556),1989,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E9%9D%A2%E5%B1%B1
http://www.wikidata.org/entity/Q11353732,七面山,Point(138.3492 35.3633),1989,,,https://ja.wikipedia.org/wiki/%E4%B8%83%E9%9D%A2%E5%B1%B1
http://www.wikidata.org/entity/Q11353797,万太郎山,Point(138.87944444 36.82416667),1956,,,https://ja.wikipedia.org/wiki/%E4%B8%87%E5%A4%AA%E9%83%8E%E5%B1%B1
http://www.wikidata.org/entity/Q11353823,万年山,Point(131.130833333 33.231388888),1140.3,,,https://ja.wikipedia.org/wiki/%E4%B8%87%E5%B9%B4%E5%B1%B1
http://www.wikidata.org/entity/Q11353823,万年山,Point(131.133055555 33.228055555),1140.3,,,https://ja.wikipedia.org/wiki/%E4%B8%87%E5%B9%B4%E5%B1%B1
http://www.wikidata.org/entity/Q11353957,丈競山,Point(136.39113 36.13489),1045,,,https://ja.wikipedia.org/wiki/%E4%B8%88%E7%AB%B6%E5%B1%B1
http://www.wikidata.org/entity/Q11353957,丈競山,Point(136.391306 36.134583),1045,,,https://ja.wikipedia.org/wiki/%E4%B8%88%E7%AB%B6%E5%B1%B1
http://www.wikidata.org/entity/Q11353973,三つ峠,Point(138.809167 35.549167),1785,三ツ峠山,みつとうげやま,https://ja.wikipedia.org/wiki/%E4%B8%89%E3%81%A4%E5%B3%A0
http://www.wikidata.org/entity/Q11354038,三ツ石山,Point(140.8965 39.85125),1466,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E3%83%84%E7%9F%B3%E5%B1%B1
http://www.wikidata.org/entity/Q11354038,三ツ石山,Point(140.896666666 39.851111111),1466,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E3%83%84%E7%9F%B3%E5%B1%B1
http://www.wikidata.org/entity/Q11354040,三ツ石山,Point(134.61861111 34.20558333),198.7,三ツ石山,みついしやま,https://ja.wikipedia.org/wiki/%E4%B8%89%E3%83%84%E7%9F%B3%E5%B1%B1_(%E9%B3%B4%E9%96%80%E5%B8%82)
http://www.wikidata.org/entity/Q11354045,三ノ塔,Point(139.191666666 35.436666666),1204,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E3%83%8E%E5%A1%94
http://www.wikidata.org/entity/Q11354051,三ノ岳,Point(140.758611111 40.152777777),618,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E3%83%8E%E5%B2%B3_(%E7%A7%8B%E7%94%B0%E7%9C%8C)
http://www.wikidata.org/entity/Q11354072,三ヶ根山,Point(137.161758 34.816083),321,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E3%83%B6%E6%A0%B9%E5%B1%B1
http://www.wikidata.org/entity/Q11354265,三井山,Point(136.84675 35.387889),108.79,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E4%BA%95%E5%B1%B1
http://www.wikidata.org/entity/Q11354408,三俣山,Point(131.246666666 33.103888888),1745,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E4%BF%A3%E5%B1%B1_(%E5%A4%A7%E5%88%86%E7%9C%8C)
http://www.wikidata.org/entity/Q11354418,三傍示山,Point(133.6603 33.8843),1157.81,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%82%8D%E7%A4%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11354418,三傍示山,Point(133.660765 33.883641),1157.81,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%82%8D%E7%A4%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11354490,三十三間山,Point(135.93 35.491944),842.3,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%8D%81%E4%B8%89%E9%96%93%E5%B1%B1
http://www.wikidata.org/entity/Q11354614,三周ヶ岳,Point(136.3 35.683611),1292.02,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%91%A8%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11354728,三国山,Point(135.485277777 34.362777777),885.7,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E5%A4%A7%E9%98%AA%E5%BA%9C)
http://www.wikidata.org/entity/Q11354728,三国山,Point(135.48461111 34.36269444),885.7,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E5%A4%A7%E9%98%AA%E5%BA%9C)
http://www.wikidata.org/entity/Q11354729,三国山,Point(138.71288889 35.98511111),1834,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E5%A5%A5%E7%A7%A9%E7%88%B6)
http://www.wikidata.org/entity/Q11354729,三国山,Point(138.7125 35.985),1834,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E5%A5%A5%E7%A7%A9%E7%88%B6)
http://www.wikidata.org/entity/Q11354730,三国山,Point(138.91613889 35.40075),1343,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E3%83%BB%E5%B1%B1%E6%A2%A8%E7%9C%8C%E3%83%BB%E9%9D%99%E5%B2%A1%E7%9C%8C)
http://www.wikidata.org/entity/Q11354730,三国山,Point(138.916388888 35.400277777),1343,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E3%83%BB%E5%B1%B1%E6%A2%A8%E7%9C%8C%E3%83%BB%E9%9D%99%E5%B2%A1%E7%9C%8C)
http://www.wikidata.org/entity/Q11354731,三国山,Point(136.02638889 35.52944444),876.3,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E7%A6%8F%E4%BA%95%E7%9C%8C%E3%83%BB%E6%BB%8B%E8%B3%80%E7%9C%8C)
http://www.wikidata.org/entity/Q11354731,三国山,Point(136.02619 35.52957),876.3,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E7%A6%8F%E4%BA%95%E7%9C%8C%E3%83%BB%E6%BB%8B%E8%B3%80%E7%9C%8C)
http://www.wikidata.org/entity/Q11354732,三国山,Point(138.82777778 36.77222222),1636.4,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E7%BE%A4%E9%A6%AC%E7%9C%8C)
http://www.wikidata.org/entity/Q11354732,三国山,Point(138.82707 36.77219),1636.4,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1_(%E7%BE%A4%E9%A6%AC%E7%9C%8C)
http://www.wikidata.org/entity/Q11354733,三国山稜,,,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B1%B1%E7%A8%9C
http://www.wikidata.org/entity/Q11354736,三国岳 (滋賀県・京都府),Point(135.79388889 35.32055556),959,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B2%B3_(%E6%BB%8B%E8%B3%80%E7%9C%8C%E3%83%BB%E4%BA%AC%E9%83%BD%E5%BA%9C)
http://www.wikidata.org/entity/Q11354736,三国岳 (滋賀県・京都府),Point(135.79359 35.32045),959,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B2%B3_(%E6%BB%8B%E8%B3%80%E7%9C%8C%E3%83%BB%E4%BA%AC%E9%83%BD%E5%BA%9C)
http://www.wikidata.org/entity/Q11354737,三国岳 (山形県・福島県・新潟県),Point(139.740555555 37.820277777),1644,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B2%B3_(%E5%B1%B1%E5%BD%A2%E7%9C%8C%E3%83%BB%E7%A6%8F%E5%B3%B6%E7%9C%8C%E3%83%BB%E6%96%B0%E6%BD%9F%E7%9C%8C)
http://www.wikidata.org/entity/Q11354737,三国岳 (山形県・福島県・新潟県),Point(139.74083333 37.82),1644,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B2%B3_(%E5%B1%B1%E5%BD%A2%E7%9C%8C%E3%83%BB%E7%A6%8F%E5%B3%B6%E7%9C%8C%E3%83%BB%E6%96%B0%E6%BD%9F%E7%9C%8C)
http://www.wikidata.org/entity/Q11354741,三国峠,Point(139.13111111 35.67194444),960,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%9B%BD%E5%B3%A0_(%E6%9D%B1%E4%BA%AC%E9%83%BD%E3%83%BB%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E3%83%BB%E5%B1%B1%E6%A2%A8%E7%9C%8C)
http://www.wikidata.org/entity/Q11355124,三宝山,Point(138.727778 35.9175),2483,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%AE%9D%E5%B1%B1
http://www.wikidata.org/entity/Q11355135,三室山,Point(135.71527778 34.60055556),82,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%AE%A4%E5%B1%B1_(%E6%96%91%E9%B3%A9%E7%94%BA)
http://www.wikidata.org/entity/Q11355196,三岳山,Point(135.057777777 35.394166666),839.2,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%B2%B3%E5%B1%B1
http://www.wikidata.org/entity/Q11355209,三峰山,,2017,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%B3%B0%E5%B1%B1
http://www.wikidata.org/entity/Q11355210,三峰山,Point(136.206666666 34.448611111),1235.2,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%B3%B0%E5%B1%B1_(%E4%B8%89%E9%87%8D%E7%9C%8C%E3%83%BB%E5%A5%88%E8%89%AF%E7%9C%8C)
http://www.wikidata.org/entity/Q11355210,三峰山,Point(136.206389 34.448611),1235.2,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%B3%B0%E5%B1%B1_(%E4%B8%89%E9%87%8D%E7%9C%8C%E3%83%BB%E5%A5%88%E8%89%AF%E7%9C%8C)
http://www.wikidata.org/entity/Q11355211,三峰山,Point(139.244722222 35.464722222),934.6,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%B3%B0%E5%B1%B1_(%E4%B8%B9%E6%B2%A2)
http://www.wikidata.org/entity/Q11355213,三峰山 (栃木市・鹿沼市),Point(139.621111 36.461222),604.9,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%B3%B0%E5%B1%B1_(%E6%A0%83%E6%9C%A8%E5%B8%82%E3%83%BB%E9%B9%BF%E6%B2%BC%E5%B8%82)
http://www.wikidata.org/entity/Q11355214,三峰岳,Point(138.218611 35.644167),2999,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%B3%B0%E5%B2%B3
http://www.wikidata.org/entity/Q11355336,三嶺,Point(133.9875 33.839444444),1894,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%B6%BA
http://www.wikidata.org/entity/Q11355459,三才山,Point(138.069138888 36.284916666),1605,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%89%8D%E5%B1%B1
http://www.wikidata.org/entity/Q11355488,三方岩岳,Point(136.844444 36.258333),1736,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%96%B9%E5%B2%A9%E5%B2%B3
http://www.wikidata.org/entity/Q11355495,三方高,Point(140.7593 40.022),1221.8,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%96%B9%E9%AB%98
http://www.wikidata.org/entity/Q11355495,三方高,Point(140.760556 40.020333),1221.8,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%96%B9%E9%AB%98
http://www.wikidata.org/entity/Q11355606,三木山,Point(134.992777777 34.790555555),114,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%9C%A8%E5%B1%B1
http://www.wikidata.org/entity/Q11355740,三本杭,Point(132.63527778 33.18833333),1225.7,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%9C%AC%E6%9D%AD
http://www.wikidata.org/entity/Q11355744,三本槍岳,Point(139.961389 37.150139),1916.9,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%9C%AC%E6%A7%8D%E5%B2%B3
